tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,genres,averageRating,numVotes,sortedTitle,imdb_url
tt1828976,tvMovie,"Good Luck Charlie, It's Christmas!","Good Luck Charlie, It's Christmas!",0,2011,\N,Comedy Drama Family,6.4,5325,"Good Luck Charlie, It's Christmas! (2011– )",https://www.imdb.com/title/tt1828976/
tt5480782,movie,Good Manners,As Boas Maneiras,0,2017,\N,Fantasy Horror Musical,6.8,2945,Good Manners (2017),https://www.imdb.com/title/tt5480782/
tt0377569,movie,"Good Morning, Night","Buongiorno, notte",0,2003,\N,Drama,7.1,3426,"Good Morning, Night (2003)",https://www.imdb.com/title/tt0377569/
tt12987918,tvSeries,"Good Morning, Verônica","Bom Dia, Verônica",0,2020,\N,Crime Drama Mystery,7.7,2641,"Good Morning, Verônica (2020– )",https://www.imdb.com/title/tt12987918/
tt0093105,movie,"Good Morning, Vietnam","Good Morning, Vietnam",0,1987,\N,Biography Comedy Drama,7.3,128545,"Good Morning, Vietnam (1987)",https://www.imdb.com/title/tt0093105/
tt5520732,tvSeries,Good Morning-Call: Guddo môningu kôru,Good Morning-Call: Guddo môningu kôru,0,2016,\N,Comedy Romance,7.5,2802,Good Morning-Call: Guddo môningu kôru (2016– ),https://www.imdb.com/title/tt5520732/
tt8504014,movie,Good Newwz,Good Newwz,0,2019,\N,Comedy,6.9,15087,Good Newwz (2019),https://www.imdb.com/title/tt8504014/
tt0433383,movie,"Good Night, and Good Luck.","Good Night, and Good Luck.",0,2005,\N,Biography Drama History,7.5,94824,"Good Night, and Good Luck. (2005)",https://www.imdb.com/title/tt0433383/
tt1869454,tvMiniSeries,Good Omens,Good Omens,0,2019,2019,Comedy Fantasy,8.1,62616,Good Omens (2019),https://www.imdb.com/title/tt1869454/
tt4846232,movie,Good Time,Good Time,0,2017,\N,Crime Drama Thriller,7.4,96526,Good Time (2017),https://www.imdb.com/title/tt4846232/
tt0070991,tvSeries,Good Times,Good Times,0,1974,1979,Comedy,7.3,6025,Good Times (1974–1979),https://www.imdb.com/title/tt0070991/
tt7820906,tvSeries,Good Trouble,Good Trouble,0,2019,\N,Comedy Drama Romance,7.5,4577,Good Trouble (2019– ),https://www.imdb.com/title/tt7820906/
tt1920945,movie,Good Vibrations,Good Vibrations,0,2012,\N,Biography Drama Music,7.2,4873,Good Vibrations (2012),https://www.imdb.com/title/tt1920945/
tt0119217,movie,Good Will Hunting,Good Will Hunting,0,1997,\N,Drama Romance,8.3,878414,Good Will Hunting (1997),https://www.imdb.com/title/tt0119217/
tt3906732,tvSeries,Good Witch,Good Witch,0,2015,\N,Comedy Drama Fantasy,7.3,7777,Good Witch (2015– ),https://www.imdb.com/title/tt3906732/
tt7758160,movie,Goodachari,Goodachari,0,2018,\N,Action Thriller,7.9,8437,Goodachari (2018),https://www.imdb.com/title/tt7758160/
tt0438859,movie,Goodbye Bafana,Goodbye Bafana,0,2007,\N,Biography Drama History,7.1,11672,Goodbye Bafana (2007),https://www.imdb.com/title/tt0438859/
tt4911940,movie,Goodbye Berlin,Tschick,0,2016,\N,Comedy Drama Family,7.0,8925,Goodbye Berlin (2016),https://www.imdb.com/title/tt4911940/
tt1653665,movie,Goodbye Christopher Robin,Goodbye Christopher Robin,0,2017,\N,Biography Drama Family,7.1,25400,Goodbye Christopher Robin (2017),https://www.imdb.com/title/tt1653665/
tt1618447,movie,Goodbye First Love,Un amour de jeunesse,0,2011,\N,Drama Romance,6.6,4969,Goodbye First Love (2011),https://www.imdb.com/title/tt1618447/
tt1095442,movie,Goodbye Solo,Goodbye Solo,0,2008,\N,Drama,7.3,5619,Goodbye Solo (2008),https://www.imdb.com/title/tt1095442/
tt0377556,movie,"Goodbye, Dragon Inn",Bu san,0,2003,\N,Comedy Drama,7.1,4316,"Goodbye, Dragon Inn (2003)",https://www.imdb.com/title/tt0377556/
tt0064382,movie,"Goodbye, Mr. Chips","Goodbye, Mr. Chips",0,1969,\N,Drama Musical Romance,6.9,3164,"Goodbye, Mr. Chips (1969)",https://www.imdb.com/title/tt0064382/
tt0099685,movie,Goodfellas,Goodfellas,0,1990,\N,Biography Crime Drama,8.7,1041105,Goodfellas (1990),https://www.imdb.com/title/tt0099685/
tt3086442,movie,Goodnight Mommy,"Ich seh, Ich seh",0,2014,\N,Horror Mystery Thriller,6.7,45914,Goodnight Mommy (2014),https://www.imdb.com/title/tt3086442/
tt0175680,tvMovie,"Goodnight, Mister Tom","Goodnight, Mister Tom",0,1998,\N,Drama Family War,7.8,3746,"Goodnight, Mister Tom (1998– )",https://www.imdb.com/title/tt0175680/
tt1456635,movie,Goon,Goon,0,2011,\N,Comedy Drama Sport,6.8,84426,Goon (2011),https://www.imdb.com/title/tt1456635/
tt0111987,tvSeries,Goosebumps,Goosebumps,0,1995,1998,Family Fantasy Horror,7.7,12123,Goosebumps (1995–1998),https://www.imdb.com/title/tt0111987/
tt4337414,movie,Gopala Gopala,Gopala Gopala,0,2015,\N,Comedy Drama Fantasy,7.3,3630,Gopala Gopala (2015),https://www.imdb.com/title/tt4337414/
tt0095243,movie,Gorillas in the Mist,Gorillas in the Mist: The Story of Dian Fossey,0,1988,\N,Biography Drama,7.0,24337,Gorillas in the Mist (1988),https://www.imdb.com/title/tt0095243/
tt0085615,movie,Gorky Park,Gorky Park,0,1983,\N,Crime Drama Mystery,6.7,12948,Gorky Park (1983),https://www.imdb.com/title/tt0085615/
tt0197154,tvMiniSeries,Gormenghast,Gormenghast,0,2000,2000,Adventure Comedy Drama,7.3,2846,Gormenghast (2000),https://www.imdb.com/title/tt0197154/
tt0280707,movie,Gosford Park,Gosford Park,0,2001,\N,Comedy Drama Mystery,7.2,81715,Gosford Park (2001),https://www.imdb.com/title/tt0280707/
tt3722234,movie,Gosnell: The Trial of America's Biggest Serial Killer,Gosnell: The Trial of America's Biggest Serial Killer,0,2018,\N,Crime Drama,6.7,4313,Gosnell: The Trial of America's Biggest Serial Killer (2018),https://www.imdb.com/title/tt3722234/
tt0397442,tvSeries,Gossip Girl,Gossip Girl,0,2007,2012,Drama Romance,7.4,156818,Gossip Girl (2007–2012),https://www.imdb.com/title/tt0397442/
tt3749900,tvSeries,Gotham,Gotham,0,2014,2019,Action Crime Drama,7.8,214129,Gotham (2014–2019),https://www.imdb.com/title/tt3749900/
tt0116441,tvMovie,Gotti,Gotti,0,1996,\N,Biography Crime Drama,7.2,6710,Gotti (1996– ),https://www.imdb.com/title/tt0116441/
tt0455957,movie,Goya's Ghosts,Goya's Ghosts,0,2006,\N,Biography Drama History,6.9,29676,Goya's Ghosts (2006),https://www.imdb.com/title/tt0455957/
tt0361668,movie,Gozu,Gokudô kyôfu dai-gekijô: Gozu,0,2003,\N,Crime Drama Horror,7.0,11349,Gozu (2003),https://www.imdb.com/title/tt0361668/
tt0772168,movie,Grace Is Gone,Grace Is Gone,0,2007,\N,Drama War,6.7,9093,Grace Is Gone (2007),https://www.imdb.com/title/tt0772168/
tt3609352,tvSeries,Grace and Frankie,Grace and Frankie,0,2015,\N,Comedy,8.3,40132,Grace and Frankie (2015– ),https://www.imdb.com/title/tt3609352/
tt0116442,movie,Grace of My Heart,Grace of My Heart,0,1996,\N,Comedy Drama Music,6.7,3595,Grace of My Heart (1996),https://www.imdb.com/title/tt0116442/
tt2393813,tvSeries,Graceland,Graceland,0,2013,2015,Action Crime Drama,7.7,16110,Graceland (2013–2015),https://www.imdb.com/title/tt2393813/
tt3435532,tvMiniSeries,Gracepoint,Gracepoint,0,2014,2014,Crime Mystery,7.1,5820,Gracepoint (2014),https://www.imdb.com/title/tt3435532/
tt0395565,tvMovie,Gracie's Choice,Gracie's Choice,0,2004,\N,Drama,7.5,3349,Gracie's Choice (2004– ),https://www.imdb.com/title/tt0395565/
tt4936450,movie,Graduation,Bacalaureat,0,2016,\N,Crime Drama,7.3,12600,Graduation (2016),https://www.imdb.com/title/tt4936450/
tt2006421,tvSeries,Gran Hotel,Gran Hotel,0,2011,2013,Crime Drama Mystery,8.4,9593,Gran Hotel (2011–2013),https://www.imdb.com/title/tt2006421/
tt1205489,movie,Gran Torino,Gran Torino,0,2008,\N,Drama,8.1,729235,Gran Torino (2008),https://www.imdb.com/title/tt1205489/
tt10473150,tvSeries,Grand Army,Grand Army,0,2020,\N,Drama,7.6,3907,Grand Army (2020– ),https://www.imdb.com/title/tt10473150/
tt0101969,movie,Grand Canyon,Grand Canyon,0,1991,\N,Crime Drama,6.9,14876,Grand Canyon (1991),https://www.imdb.com/title/tt0101969/
tt0421099,tvSeries,Grand Designs,Grand Designs,0,1999,\N,Documentary,8.5,2729,Grand Designs (1999– ),https://www.imdb.com/title/tt0421099/
tt7671068,tvSeries,Grand Hotel,Grand Hotel,0,2019,2019,Crime Drama Mystery,7.0,3052,Grand Hotel (2019),https://www.imdb.com/title/tt7671068/
tt0060472,movie,Grand Prix,Grand Prix,0,1966,\N,Drama Sport,7.2,8539,Grand Prix (1966),https://www.imdb.com/title/tt0060472/
tt4465368,tvSeries,Grandfathered,Grandfathered,0,2015,2016,Comedy,6.9,6094,Grandfathered (2015–2016),https://www.imdb.com/title/tt4465368/
tt4270516,movie,Grandma,Grandma,0,2015,\N,Comedy Drama,6.7,14844,Grandma (2015),https://www.imdb.com/title/tt4270516/
tt0456554,movie,Grandma's Boy,Grandma's Boy,0,2006,\N,Comedy,7.0,78559,Grandma's Boy (2006),https://www.imdb.com/title/tt0456554/
tt3747572,tvSeries,Grantchester,Grantchester,0,2014,\N,Crime Drama Mystery,7.9,10167,Grantchester (2014– ),https://www.imdb.com/title/tt3747572/
tt0214730,movie,Grass,Grass,0,1999,\N,Documentary History,7.2,3446,Grass (1999),https://www.imdb.com/title/tt0214730/
tt0780180,movie,Grave Decisions,"Wer früher stirbt, ist länger tot",0,2006,\N,Comedy Drama,7.5,5415,Grave Decisions (2006),https://www.imdb.com/title/tt0780180/
tt0095327,movie,Grave of the Fireflies,Hotaru no haka,0,1988,\N,Animation Drama War,8.5,242457,Grave of the Fireflies (1988),https://www.imdb.com/title/tt0095327/
tt0419781,movie,Graves End,Graves End,0,2005,\N,Mystery Thriller,8.7,6519,Graves End (2005),https://www.imdb.com/title/tt0419781/
tt1454468,movie,Gravity,Gravity,0,2013,\N,Drama Sci-Fi Thriller,7.7,778232,Gravity (2013),https://www.imdb.com/title/tt1454468/
tt1865718,tvSeries,Gravity Falls,Gravity Falls,0,2012,2016,Adventure Animation Comedy,8.9,77967,Gravity Falls (2012–2016),https://www.imdb.com/title/tt1865718/
tt0464029,movie,Grbavica: The Land of My Dreams,Grbavica,0,2006,\N,Drama,7.2,6258,Grbavica: The Land of My Dreams (2006),https://www.imdb.com/title/tt0464029/
tt0077631,movie,Grease,Grease,0,1978,\N,Musical Romance,7.2,246740,Grease (1978),https://www.imdb.com/title/tt0077631/
tt4366830,tvMovie,Grease Live!,Grease Live!,0,2016,\N,Musical Romance,7.3,8830,Grease Live! (2016– ),https://www.imdb.com/title/tt4366830/
tt1836808,movie,Great Expectations,Great Expectations,0,2012,\N,Drama Romance,6.4,12440,Great Expectations (2012),https://www.imdb.com/title/tt1836808/
tt0119223,movie,Great Expectations,Great Expectations,0,1998,\N,Drama Romance,6.8,51739,Great Expectations (1998),https://www.imdb.com/title/tt0119223/
tt1949720,tvMiniSeries,Great Expectations,Great Expectations,0,2011,2012,Drama,7.5,7252,Great Expectations (2011–2012),https://www.imdb.com/title/tt1949720/
tt4955480,tvSeries,Great News,Great News,0,2017,2018,Comedy,7.0,5651,Great News (2017–2018),https://www.imdb.com/title/tt4955480/
tt11680468,tvSeries,Great Pretender,Great Pretender,0,2020,\N,Adventure Animation Comedy,8.0,2939,Great Pretender (2020– ),https://www.imdb.com/title/tt11680468/
tt2950418,movie,Greater,Greater,0,2016,\N,Biography Family Sport,7.3,4855,Greater (2016),https://www.imdb.com/title/tt2950418/
tt9103932,tvMiniSeries,Greatest Events of WWII in Colour,Greatest Events of WWII in Colour,0,2019,2019,Documentary History War,8.7,6314,Greatest Events of WWII in Colour (2019),https://www.imdb.com/title/tt9103932/
tt0228687,movie,Greedy Guts,Otesánek,0,2000,\N,Animation Comedy Drama,7.3,6072,Greedy Guts (2000),https://www.imdb.com/title/tt0228687/
tt0976014,tvSeries,Greek,Greek,0,2007,2011,Comedy Drama Family,7.5,23590,Greek (2007–2011),https://www.imdb.com/title/tt0976014/
tt0058808,tvSeries,Green Acres,Green Acres,0,1965,1971,Comedy Family,7.2,5899,Green Acres (1965–1971),https://www.imdb.com/title/tt0058808/
tt6966692,movie,Green Book,Green Book,0,2018,\N,Biography Comedy Drama,8.2,402833,Green Book (2018),https://www.imdb.com/title/tt6966692/
tt1683043,video,Green Lantern: Emerald Knights,Green Lantern: Emerald Knights,0,2011,\N,Action Adventure Animation,6.8,12798,Green Lantern: Emerald Knights (2011– ),https://www.imdb.com/title/tt1683043/
tt1384590,video,Green Lantern: First Flight,Green Lantern: First Flight,0,2009,\N,Action Adventure Animation,7.1,15316,Green Lantern: First Flight (2009– ),https://www.imdb.com/title/tt1384590/
tt1724587,tvSeries,Green Lantern: The Animated Series,Green Lantern: The Animated Series,0,2011,2013,Action Adventure Animation,8.0,6052,Green Lantern: The Animated Series (2011–2013),https://www.imdb.com/title/tt1724587/
tt4062536,movie,Green Room,Green Room,0,2015,\N,Horror Thriller,7.0,110277,Green Room (2015),https://www.imdb.com/title/tt4062536/
tt0106559,movie,Green Snake,Ching se,0,1993,\N,Drama Fantasy,7.2,2630,Green Snake (1993),https://www.imdb.com/title/tt0106559/
tt0385002,movie,Green Street Hooligans,Hooligans,0,2005,\N,Crime Drama Sport,7.4,143442,Green Street Hooligans (2005),https://www.imdb.com/title/tt0385002/
tt0423661,tvSeries,Green Wing,Green Wing,0,2004,2007,Comedy Drama,8.3,11272,Green Wing (2004–2007),https://www.imdb.com/title/tt0423661/
tt0947810,movie,Green Zone,Green Zone,0,2010,\N,Action Drama Thriller,6.8,131465,Green Zone (2010),https://www.imdb.com/title/tt0947810/
tt0203540,movie,Greenfingers,Greenfingers,0,2000,\N,Comedy Crime Romance,6.8,5521,Greenfingers (2000),https://www.imdb.com/title/tt0203540/
tt6076336,tvSeries,Greenhouse Academy,Greenhouse Academy,0,2017,2020,Drama,6.9,5089,Greenhouse Academy (2017–2020),https://www.imdb.com/title/tt6076336/
tt7737786,movie,Greenland,Greenland,0,2020,\N,Action Drama Thriller,6.4,80031,Greenland (2020),https://www.imdb.com/title/tt7737786/
tt4971144,tvSeries,Greenleaf,Greenleaf,0,2016,2020,Drama,7.4,4480,Greenleaf (2016–2020),https://www.imdb.com/title/tt4971144/
tt0082477,movie,Gregory's Girl,Gregory's Girl,0,1980,\N,Comedy Drama Romance,7.1,7943,Gregory's Girl (1980),https://www.imdb.com/title/tt0082477/
tt0087363,movie,Gremlins,Gremlins,0,1984,\N,Comedy Fantasy Horror,7.3,202590,Gremlins (1984),https://www.imdb.com/title/tt0087363/
tt0099700,movie,Gremlins 2: The New Batch,Gremlins 2: The New Batch,0,1990,\N,Comedy Fantasy Horror,6.4,94513,Gremlins 2: The New Batch (1990),https://www.imdb.com/title/tt0099700/
tt7468900,tvSeries,Grenseland,Grenseland,0,2017,\N,Crime Drama Thriller,6.8,3368,Grenseland (2017– ),https://www.imdb.com/title/tt7468900/
tt0073076,movie,Grey Gardens,Grey Gardens,0,1975,\N,Comedy Documentary Drama,7.6,12547,Grey Gardens (1975),https://www.imdb.com/title/tt0073076/
tt0758751,tvMovie,Grey Gardens,Grey Gardens,0,2009,\N,Biography Drama,7.4,9630,Grey Gardens (2009– ),https://www.imdb.com/title/tt0758751/
tt0413573,tvSeries,Grey's Anatomy,Grey's Anatomy,0,2005,\N,Drama Romance,7.5,258561,Grey's Anatomy (2005– ),https://www.imdb.com/title/tt0413573/
tt6048922,movie,Greyhound,Greyhound,0,2020,\N,Action Drama History,7.0,75950,Greyhound (2020),https://www.imdb.com/title/tt6048922/
tt0087365,movie,"Greystoke: The Legend of Tarzan, Lord of the Apes","Greystoke: The Legend of Tarzan, Lord of the Apes",0,1984,\N,Adventure Drama,6.4,17887,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",https://www.imdb.com/title/tt0087365/
tt0421206,movie,Gridiron Gang,Gridiron Gang,0,2006,\N,Biography Crime Drama,6.9,57606,Gridiron Gang (2006),https://www.imdb.com/title/tt0421206/
tt0119225,movie,Gridlock'd,Gridlock'd,0,1997,\N,Comedy Crime Drama,6.9,14792,Gridlock'd (1997),https://www.imdb.com/title/tt0119225/
tt0460812,movie,Griffin & Phoenix,Griffin & Phoenix,0,2006,\N,Comedy Drama Romance,7.0,7521,Griffin & Phoenix (2006),https://www.imdb.com/title/tt0460812/
tt1830617,tvSeries,Grimm,Grimm,0,2011,2017,Crime Drama Fantasy,7.8,110373,Grimm (2011–2017),https://www.imdb.com/title/tt1830617/
tt0462322,movie,Grindhouse,Grindhouse,0,2007,\N,Action Horror Thriller,7.5,179108,Grindhouse (2007),https://www.imdb.com/title/tt0462322/
tt6071534,movie,Gringo: The Dangerous Life of John McAfee,Gringo: The Dangerous Life of John McAfee,0,2016,\N,Crime Documentary,6.7,3097,Gringo: The Dangerous Life of John McAfee (2016),https://www.imdb.com/title/tt6071534/
tt0427312,movie,Grizzly Man,Grizzly Man,0,2005,\N,Biography Documentary,7.8,54196,Grizzly Man (2005),https://www.imdb.com/title/tt0427312/
tt0212974,movie,Groove,Groove,0,2000,\N,Drama Music,6.6,4081,Groove (2000),https://www.imdb.com/title/tt0212974/
tt0119229,movie,Grosse Pointe Blank,Grosse Pointe Blank,0,1997,\N,Action Comedy Crime,7.3,89248,Grosse Pointe Blank (1997),https://www.imdb.com/title/tt0119229/
tt2763286,tvSeries,Ground Floor,Ground Floor,0,2013,2015,Comedy,7.3,5083,Ground Floor (2013–2015),https://www.imdb.com/title/tt2763286/
tt0255734,tvSeries,Grounded for Life,Grounded for Life,0,2001,2005,Comedy,7.4,14357,Grounded for Life (2001–2005),https://www.imdb.com/title/tt0255734/
tt0107048,movie,Groundhog Day,Groundhog Day,0,1993,\N,Comedy Fantasy Romance,8.0,586037,Groundhog Day (1993),https://www.imdb.com/title/tt0107048/
tt0088527,tvSeries,Growing Pains,Growing Pains,0,1985,1992,Comedy Family,6.6,13740,Growing Pains (1985–1992),https://www.imdb.com/title/tt0088527/
tt7018644,tvSeries,Grown-ish,Grown-ish,0,2018,\N,Comedy Drama,6.4,4295,Grown-ish (2018– ),https://www.imdb.com/title/tt7018644/
tt1661382,movie,Grudge Match,Grudge Match,0,2013,\N,Comedy Drama Sport,6.4,58282,Grudge Match (2013),https://www.imdb.com/title/tt1661382/
tt0113228,movie,Grumpier Old Men,Grumpier Old Men,0,1995,\N,Comedy Romance,6.7,24703,Grumpier Old Men (1995),https://www.imdb.com/title/tt0113228/
tt0107050,movie,Grumpy Old Men,Grumpy Old Men,0,1993,\N,Comedy Drama Romance,7.0,43893,Grumpy Old Men (1993),https://www.imdb.com/title/tt0107050/
tt5994364,tvSeries,Guardian: The Lonely and Great God,Sseulsseulhago Chalranhashin: Dokkaebi,0,2016,2017,Comedy Drama Fantasy,8.6,12731,Guardian: The Lonely and Great God (2016–2017),https://www.imdb.com/title/tt5994364/
tt4176370,tvSeries,Guardians of the Galaxy,Guardians of the Galaxy,0,2015,2019,Action Adventure Animation,7.4,2739,Guardians of the Galaxy (2015–2019),https://www.imdb.com/title/tt4176370/
tt2015381,movie,Guardians of the Galaxy,Guardians of the Galaxy,0,2014,\N,Action Adventure Comedy,8.0,1062590,Guardians of the Galaxy (2014),https://www.imdb.com/title/tt2015381/
tt3896198,movie,Guardians of the Galaxy Vol. 2,Guardians of the Galaxy Vol. 2,0,2017,\N,Action Adventure Comedy,7.6,586234,Guardians of the Galaxy Vol. 2 (2017),https://www.imdb.com/title/tt3896198/
tt8858104,movie,Guava Island,Guava Island,0,2019,\N,Comedy Drama Music,6.7,9718,Guava Island (2019),https://www.imdb.com/title/tt8858104/
tt3499048,movie,Gueros,Güeros,0,2014,\N,Comedy Drama,7.5,3603,Gueros (2014),https://www.imdb.com/title/tt3499048/
tt1906386,movie,Guerrilla,Guerrilla,0,2011,\N,Drama History War,8.2,2591,Guerrilla (2011),https://www.imdb.com/title/tt1906386/
tt0061735,movie,Guess Who's Coming to Dinner,Guess Who's Coming to Dinner,0,1967,\N,Comedy Drama,7.8,40568,Guess Who's Coming to Dinner (1967),https://www.imdb.com/title/tt0061735/
tt0059246,movie,Guide,Guide,0,1965,\N,Drama Musical Romance,8.4,7558,Guide (1965),https://www.imdb.com/title/tt0059246/
tt0101984,movie,Guilty by Suspicion,Guilty by Suspicion,0,1991,\N,Drama,6.5,7964,Guilty by Suspicion (1991),https://www.imdb.com/title/tt0101984/
tt1743724,movie,Guilty of Romance,Koi no tsumi,0,2011,\N,Drama Horror Romance,6.8,4664,Guilty of Romance (2011),https://www.imdb.com/title/tt1743724/
tt1261047,movie,Gulaal,Gulaal,0,2009,\N,Crime Drama Thriller,8.1,14119,Gulaal (2009),https://www.imdb.com/title/tt1261047/
tt10530900,tvSeries,Gullak,Gullak,0,2019,\N,Comedy Drama Family,9.2,8001,Gullak (2019– ),https://www.imdb.com/title/tt10530900/
tt0115195,tvMiniSeries,Gulliver's Travels,Gulliver's Travels,0,1996,1996,Adventure Drama Family,6.9,6375,Gulliver's Travels (1996),https://www.imdb.com/title/tt0115195/
tt2395469,movie,Gully Boy,Gully Boy,0,2019,\N,Drama Music Romance,8.0,33114,Gully Boy (2019),https://www.imdb.com/title/tt2395469/
tt0119237,movie,Gummo,Gummo,0,1997,\N,Comedy Drama,6.7,32678,Gummo (1997),https://www.imdb.com/title/tt0119237/
tt0140090,movie,Guna,Guna,0,1991,\N,Drama Romance,8.2,2509,Guna (1991),https://www.imdb.com/title/tt0140090/
tt0497915,movie,Gunda,Gunda,0,1998,\N,Action Comedy Crime,7.3,9898,Gunda (1998),https://www.imdb.com/title/tt0497915/
tt0435961,tvSeries,Gungrave,Gangureivu,0,2003,2004,Action Animation Crime,7.9,4649,Gungrave (2003–2004),https://www.imdb.com/title/tt0435961/
tt1376195,movie,Gunless,Gunless,0,2010,\N,Action Comedy Drama,6.5,3548,Gunless (2010),https://www.imdb.com/title/tt1376195/
tt6128262,tvMiniSeries,Gunpowder,Gunpowder,0,2017,2017,Drama History,6.6,9480,Gunpowder (2017),https://www.imdb.com/title/tt6128262/
tt0119239,movie,Gupt: The Hidden Truth,Gupt: The Hidden Truth,0,1997,\N,Action Crime Mystery,7.3,4644,Gupt: The Hidden Truth (1997),https://www.imdb.com/title/tt0119239/
tt0252485,movie,Gurbetçi Saban,Gurbetçi Saban,0,1985,\N,Comedy Drama Family,6.7,2759,Gurbetçi Saban (1985),https://www.imdb.com/title/tt0252485/
tt0133826,movie,Guru,Guru,0,1997,\N,Drama Fantasy,8.5,2803,Guru (1997),https://www.imdb.com/title/tt0133826/
tt0499375,movie,Guru,Guru,0,2007,\N,Drama,7.7,22291,Guru (2007),https://www.imdb.com/title/tt0499375/
tt1438298,movie,Guzaarish,Guzaarish,0,2010,\N,Drama Romance,7.4,17489,Guzaarish (2010),https://www.imdb.com/title/tt1438298/
tt0056048,movie,Gypsy,Gypsy,0,1962,\N,Biography Comedy Drama,7.1,5696,Gypsy (1962),https://www.imdb.com/title/tt0056048/
tt5503718,tvSeries,Gypsy,Gypsy,0,2017,2017,Drama Thriller,6.9,14618,Gypsy (2017),https://www.imdb.com/title/tt5503718/
tt0252486,movie,Gülen Adam,Gülen Adam,0,1990,\N,Comedy Drama Romance,7.0,3621,Gülen Adam (1990),https://www.imdb.com/title/tt0252486/
tt1297389,movie,Günesin Oglu,Günesin Oglu,0,2008,\N,Comedy Fantasy,7.1,5423,Günesin Oglu (2008),https://www.imdb.com/title/tt1297389/
